country_sector,country,icio_sector,model_sector,mapping_version
MEX_H52,MEX,H52,services_other,v1_rule_based
MEX_H53,MEX,H53,services_other,v1_rule_based
MEX_I,MEX,I,retail_consumer,v1_rule_based
MEX_J58T60,MEX,J58T60,services_other,v1_rule_based
MEX_J61,MEX,J61,services_other,v1_rule_based
MEX_J62_63,MEX,J62_63,services_other,v1_rule_based
MEX_K,MEX,K,services_other,v1_rule_based
MEX_L,MEX,L,services_other,v1_rule_based
MEX_M,MEX,M,services_other,v1_rule_based
MEX_N,MEX,N,services_other,v1_rule_based
MEX_O,MEX,O,services_other,v1_rule_based
MEX_P,MEX,P,services_other,v1_rule_based
MEX_Q,MEX,Q,services_other,v1_rule_based
MEX_R,MEX,R,services_other,v1_rule_based
MEX_S,MEX,S,services_other,v1_rule_based
MEX_T,MEX,T,services_other,v1_rule_based
MLT_A01,MLT,A01,energy_primary,v1_rule_based
MLT_A02,MLT,A02,energy_primary,v1_rule_based
MLT_A03,MLT,A03,energy_primary,v1_rule_based
MLT_B05,MLT,B05,energy_primary,v1_rule_based
MLT_B06,MLT,B06,energy_primary,v1_rule_based
MLT_B07,MLT,B07,energy_primary,v1_rule_based
MLT_B08,MLT,B08,energy_primary,v1_rule_based
MLT_B09,MLT,B09,energy_primary,v1_rule_based
MLT_C10T12,MLT,C10T12,retail_consumer,v1_rule_based
MLT_C13T15,MLT,C13T15,retail_consumer,v1_rule_based
MLT_C16,MLT,C16,manufacturing_other,v1_rule_based
MLT_C17_18,MLT,C17_18,manufacturing_other,v1_rule_based
MLT_C19,MLT,C19,manufacturing_other,v1_rule_based
MLT_C20,MLT,C20,manufacturing_other,v1_rule_based
MLT_C21,MLT,C21,pharma,v1_rule_based
MLT_C22,MLT,C22,manufacturing_other,v1_rule_based
MLT_C23,MLT,C23,manufacturing_other,v1_rule_based
MLT_C24A,MLT,C24A,steel_aluminum,v1_rule_based
MLT_C24B,MLT,C24B,steel_aluminum,v1_rule_based
MLT_C25,MLT,C25,steel_aluminum,v1_rule_based
MLT_C26,MLT,C26,manufacturing_other,v1_rule_based
MLT_C27,MLT,C27,manufacturing_other,v1_rule_based
MLT_C28,MLT,C28,manufacturing_other,v1_rule_based
MLT_C29,MLT,C29,manufacturing_other,v1_rule_based
MLT_C301,MLT,C301,manufacturing_other,v1_rule_based
MLT_C302T309,MLT,C302T309,manufacturing_other,v1_rule_based
MLT_C31T33,MLT,C31T33,retail_consumer,v1_rule_based
MLT_D,MLT,D,energy_primary,v1_rule_based
MLT_E,MLT,E,energy_primary,v1_rule_based
MLT_F,MLT,F,services_other,v1_rule_based
MLT_G,MLT,G,retail_consumer,v1_rule_based
MLT_H49,MLT,H49,services_other,v1_rule_based
MLT_H50,MLT,H50,services_other,v1_rule_based
MLT_H51,MLT,H51,services_other,v1_rule_based
MLT_H52,MLT,H52,services_other,v1_rule_based
MLT_H53,MLT,H53,services_other,v1_rule_based
MLT_I,MLT,I,retail_consumer,v1_rule_based
MLT_J58T60,MLT,J58T60,services_other,v1_rule_based
MLT_J61,MLT,J61,services_other,v1_rule_based
MLT_J62_63,MLT,J62_63,services_other,v1_rule_based
MLT_K,MLT,K,services_other,v1_rule_based
MLT_L,MLT,L,services_other,v1_rule_based
MLT_M,MLT,M,services_other,v1_rule_based
MLT_N,MLT,N,services_other,v1_rule_based
MLT_O,MLT,O,services_other,v1_rule_based
MLT_P,MLT,P,services_other,v1_rule_based
MLT_Q,MLT,Q,services_other,v1_rule_based
MLT_R,MLT,R,services_other,v1_rule_based
MLT_S,MLT,S,services_other,v1_rule_based
MLT_T,MLT,T,services_other,v1_rule_based
MMR_A01,MMR,A01,energy_primary,v1_rule_based
MMR_A02,MMR,A02,energy_primary,v1_rule_based
MMR_A03,MMR,A03,energy_primary,v1_rule_based
MMR_B05,MMR,B05,energy_primary,v1_rule_based
MMR_B06,MMR,B06,energy_primary,v1_rule_based
MMR_B07,MMR,B07,energy_primary,v1_rule_based
MMR_B08,MMR,B08,energy_primary,v1_rule_based
MMR_B09,MMR,B09,energy_primary,v1_rule_based
MMR_C10T12,MMR,C10T12,retail_consumer,v1_rule_based
MMR_C13T15,MMR,C13T15,retail_consumer,v1_rule_based
MMR_C16,MMR,C16,manufacturing_other,v1_rule_based
MMR_C17_18,MMR,C17_18,manufacturing_other,v1_rule_based
MMR_C19,MMR,C19,manufacturing_other,v1_rule_based
MMR_C20,MMR,C20,manufacturing_other,v1_rule_based
MMR_C21,MMR,C21,pharma,v1_rule_based
MMR_C22,MMR,C22,manufacturing_other,v1_rule_based
MMR_C23,MMR,C23,manufacturing_other,v1_rule_based
MMR_C24A,MMR,C24A,steel_aluminum,v1_rule_based
MMR_C24B,MMR,C24B,steel_aluminum,v1_rule_based
MMR_C25,MMR,C25,steel_aluminum,v1_rule_based
MMR_C26,MMR,C26,manufacturing_other,v1_rule_based
MMR_C27,MMR,C27,manufacturing_other,v1_rule_based
MMR_C28,MMR,C28,manufacturing_other,v1_rule_based
MMR_C29,MMR,C29,manufacturing_other,v1_rule_based
MMR_C301,MMR,C301,manufacturing_other,v1_rule_based
MMR_C302T309,MMR,C302T309,manufacturing_other,v1_rule_based
MMR_C31T33,MMR,C31T33,retail_consumer,v1_rule_based
MMR_D,MMR,D,energy_primary,v1_rule_based
MMR_E,MMR,E,energy_primary,v1_rule_based
MMR_F,MMR,F,services_other,v1_rule_based
MMR_G,MMR,G,retail_consumer,v1_rule_based
MMR_H49,MMR,H49,services_other,v1_rule_based
MMR_H50,MMR,H50,services_other,v1_rule_based
MMR_H51,MMR,H51,services_other,v1_rule_based
MMR_H52,MMR,H52,services_other,v1_rule_based
MMR_H53,MMR,H53,services_other,v1_rule_based
MMR_I,MMR,I,retail_consumer,v1_rule_based
MMR_J58T60,MMR,J58T60,services_other,v1_rule_based
MMR_J61,MMR,J61,services_other,v1_rule_based
MMR_J62_63,MMR,J62_63,services_other,v1_rule_based
MMR_K,MMR,K,services_other,v1_rule_based
MMR_L,MMR,L,services_other,v1_rule_based
MMR_M,MMR,M,services_other,v1_rule_based
MMR_N,MMR,N,services_other,v1_rule_based
MMR_O,MMR,O,services_other,v1_rule_based
MMR_P,MMR,P,services_other,v1_rule_based
MMR_Q,MMR,Q,services_other,v1_rule_based
MMR_R,MMR,R,services_other,v1_rule_based
MMR_S,MMR,S,services_other,v1_rule_based
MMR_T,MMR,T,services_other,v1_rule_based
MYS_A01,MYS,A01,energy_primary,v1_rule_based
MYS_A02,MYS,A02,energy_primary,v1_rule_based
MYS_A03,MYS,A03,energy_primary,v1_rule_based
MYS_B05,MYS,B05,energy_primary,v1_rule_based
MYS_B06,MYS,B06,energy_primary,v1_rule_based
MYS_B07,MYS,B07,energy_primary,v1_rule_based
MYS_B08,MYS,B08,energy_primary,v1_rule_based
MYS_B09,MYS,B09,energy_primary,v1_rule_based
MYS_C10T12,MYS,C10T12,retail_consumer,v1_rule_based
MYS_C13T15,MYS,C13T15,retail_consumer,v1_rule_based
MYS_C16,MYS,C16,manufacturing_other,v1_rule_based
MYS_C17_18,MYS,C17_18,manufacturing_other,v1_rule_based
MYS_C19,MYS,C19,manufacturing_other,v1_rule_based
MYS_C20,MYS,C20,manufacturing_other,v1_rule_based
MYS_C21,MYS,C21,pharma,v1_rule_based
MYS_C22,MYS,C22,manufacturing_other,v1_rule_based
MYS_C23,MYS,C23,manufacturing_other,v1_rule_based
MYS_C24A,MYS,C24A,steel_aluminum,v1_rule_based
MYS_C24B,MYS,C24B,steel_aluminum,v1_rule_based
MYS_C25,MYS,C25,steel_aluminum,v1_rule_based
MYS_C26,MYS,C26,manufacturing_other,v1_rule_based
MYS_C27,MYS,C27,manufacturing_other,v1_rule_based
MYS_C28,MYS,C28,manufacturing_other,v1_rule_based
MYS_C29,MYS,C29,manufacturing_other,v1_rule_based
MYS_C301,MYS,C301,manufacturing_other,v1_rule_based
MYS_C302T309,MYS,C302T309,manufacturing_other,v1_rule_based
MYS_C31T33,MYS,C31T33,retail_consumer,v1_rule_based
MYS_D,MYS,D,energy_primary,v1_rule_based
MYS_E,MYS,E,energy_primary,v1_rule_based
MYS_F,MYS,F,services_other,v1_rule_based
MYS_G,MYS,G,retail_consumer,v1_rule_based
MYS_H49,MYS,H49,services_other,v1_rule_based
MYS_H50,MYS,H50,services_other,v1_rule_based
MYS_H51,MYS,H51,services_other,v1_rule_based
MYS_H52,MYS,H52,services_other,v1_rule_based
MYS_H53,MYS,H53,services_other,v1_rule_based
MYS_I,MYS,I,retail_consumer,v1_rule_based
MYS_J58T60,MYS,J58T60,services_other,v1_rule_based
MYS_J61,MYS,J61,services_other,v1_rule_based
MYS_J62_63,MYS,J62_63,services_other,v1_rule_based
MYS_K,MYS,K,services_other,v1_rule_based
MYS_L,MYS,L,services_other,v1_rule_based
MYS_M,MYS,M,services_other,v1_rule_based
MYS_N,MYS,N,services_other,v1_rule_based
MYS_O,MYS,O,services_other,v1_rule_based
MYS_P,MYS,P,services_other,v1_rule_based
MYS_Q,MYS,Q,services_other,v1_rule_based
MYS_R,MYS,R,services_other,v1_rule_based
MYS_S,MYS,S,services_other,v1_rule_based
MYS_T,MYS,T,services_other,v1_rule_based
NGA_A01,NGA,A01,energy_primary,v1_rule_based
NGA_A02,NGA,A02,energy_primary,v1_rule_based
NGA_A03,NGA,A03,energy_primary,v1_rule_based
NGA_B05,NGA,B05,energy_primary,v1_rule_based
NGA_B06,NGA,B06,energy_primary,v1_rule_based
NGA_B07,NGA,B07,energy_primary,v1_rule_based
NGA_B08,NGA,B08,energy_primary,v1_rule_based
NGA_B09,NGA,B09,energy_primary,v1_rule_based
NGA_C10T12,NGA,C10T12,retail_consumer,v1_rule_based
NGA_C13T15,NGA,C13T15,retail_consumer,v1_rule_based
NGA_C16,NGA,C16,manufacturing_other,v1_rule_based
NGA_C17_18,NGA,C17_18,manufacturing_other,v1_rule_based
NGA_C19,NGA,C19,manufacturing_other,v1_rule_based
NGA_C20,NGA,C20,manufacturing_other,v1_rule_based
NGA_C21,NGA,C21,pharma,v1_rule_based
NGA_C22,NGA,C22,manufacturing_other,v1_rule_based
NGA_C23,NGA,C23,manufacturing_other,v1_rule_based
NGA_C24A,NGA,C24A,steel_aluminum,v1_rule_based
NGA_C24B,NGA,C24B,steel_aluminum,v1_rule_based
NGA_C25,NGA,C25,steel_aluminum,v1_rule_based
NGA_C26,NGA,C26,manufacturing_other,v1_rule_based
NGA_C27,NGA,C27,manufacturing_other,v1_rule_based
NGA_C28,NGA,C28,manufacturing_other,v1_rule_based
NGA_C29,NGA,C29,manufacturing_other,v1_rule_based
NGA_C301,NGA,C301,manufacturing_other,v1_rule_based
NGA_C302T309,NGA,C302T309,manufacturing_other,v1_rule_based
NGA_C31T33,NGA,C31T33,retail_consumer,v1_rule_based
NGA_D,NGA,D,energy_primary,v1_rule_based
NGA_E,NGA,E,energy_primary,v1_rule_based
NGA_F,NGA,F,services_other,v1_rule_based
NGA_G,NGA,G,retail_consumer,v1_rule_based
NGA_H49,NGA,H49,services_other,v1_rule_based
NGA_H50,NGA,H50,services_other,v1_rule_based
NGA_H51,NGA,H51,services_other,v1_rule_based
NGA_H52,NGA,H52,services_other,v1_rule_based
NGA_H53,NGA,H53,services_other,v1_rule_based
NGA_I,NGA,I,retail_consumer,v1_rule_based
NGA_J58T60,NGA,J58T60,services_other,v1_rule_based
NGA_J61,NGA,J61,services_other,v1_rule_based
NGA_J62_63,NGA,J62_63,services_other,v1_rule_based
NGA_K,NGA,K,services_other,v1_rule_based
NGA_L,NGA,L,services_other,v1_rule_based
NGA_M,NGA,M,services_other,v1_rule_based
NGA_N,NGA,N,services_other,v1_rule_based
NGA_O,NGA,O,services_other,v1_rule_based
NGA_P,NGA,P,services_other,v1_rule_based
NGA_Q,NGA,Q,services_other,v1_rule_based
NGA_R,NGA,R,services_other,v1_rule_based
NGA_S,NGA,S,services_other,v1_rule_based
NGA_T,NGA,T,services_other,v1_rule_based
NLD_A01,NLD,A01,energy_primary,v1_rule_based
NLD_A02,NLD,A02,energy_primary,v1_rule_based
NLD_A03,NLD,A03,energy_primary,v1_rule_based
NLD_B05,NLD,B05,energy_primary,v1_rule_based
NLD_B06,NLD,B06,energy_primary,v1_rule_based
NLD_B07,NLD,B07,energy_primary,v1_rule_based
NLD_B08,NLD,B08,energy_primary,v1_rule_based
NLD_B09,NLD,B09,energy_primary,v1_rule_based
NLD_C10T12,NLD,C10T12,retail_consumer,v1_rule_based
NLD_C13T15,NLD,C13T15,retail_consumer,v1_rule_based
NLD_C16,NLD,C16,manufacturing_other,v1_rule_based
NLD_C17_18,NLD,C17_18,manufacturing_other,v1_rule_based
NLD_C19,NLD,C19,manufacturing_other,v1_rule_based
NLD_C20,NLD,C20,manufacturing_other,v1_rule_based
NLD_C21,NLD,C21,pharma,v1_rule_based
NLD_C22,NLD,C22,manufacturing_other,v1_rule_based
NLD_C23,NLD,C23,manufacturing_other,v1_rule_based
NLD_C24A,NLD,C24A,steel_aluminum,v1_rule_based
NLD_C24B,NLD,C24B,steel_aluminum,v1_rule_based
NLD_C25,NLD,C25,steel_aluminum,v1_rule_based
NLD_C26,NLD,C26,manufacturing_other,v1_rule_based
NLD_C27,NLD,C27,manufacturing_other,v1_rule_based
NLD_C28,NLD,C28,manufacturing_other,v1_rule_based
NLD_C29,NLD,C29,manufacturing_other,v1_rule_based
NLD_C301,NLD,C301,manufacturing_other,v1_rule_based
NLD_C302T309,NLD,C302T309,manufacturing_other,v1_rule_based
NLD_C31T33,NLD,C31T33,retail_consumer,v1_rule_based
NLD_D,NLD,D,energy_primary,v1_rule_based
NLD_E,NLD,E,energy_primary,v1_rule_based
NLD_F,NLD,F,services_other,v1_rule_based
NLD_G,NLD,G,retail_consumer,v1_rule_based
NLD_H49,NLD,H49,services_other,v1_rule_based
NLD_H50,NLD,H50,services_other,v1_rule_based
NLD_H51,NLD,H51,services_other,v1_rule_based
NLD_H52,NLD,H52,services_other,v1_rule_based
NLD_H53,NLD,H53,services_other,v1_rule_based
NLD_I,NLD,I,retail_consumer,v1_rule_based
NLD_J58T60,NLD,J58T60,services_other,v1_rule_based
NLD_J61,NLD,J61,services_other,v1_rule_based
NLD_J62_63,NLD,J62_63,services_other,v1_rule_based
NLD_K,NLD,K,services_other,v1_rule_based
NLD_L,NLD,L,services_other,v1_rule_based
NLD_M,NLD,M,services_other,v1_rule_based
NLD_N,NLD,N,services_other,v1_rule_based
NLD_O,NLD,O,services_other,v1_rule_based
NLD_P,NLD,P,services_other,v1_rule_based
NLD_Q,NLD,Q,services_other,v1_rule_based
NLD_R,NLD,R,services_other,v1_rule_based
NLD_S,NLD,S,services_other,v1_rule_based
NLD_T,NLD,T,services_other,v1_rule_based
NOR_A01,NOR,A01,energy_primary,v1_rule_based
NOR_A02,NOR,A02,energy_primary,v1_rule_based
NOR_A03,NOR,A03,energy_primary,v1_rule_based
NOR_B05,NOR,B05,energy_primary,v1_rule_based
NOR_B06,NOR,B06,energy_primary,v1_rule_based
NOR_B07,NOR,B07,energy_primary,v1_rule_based
NOR_B08,NOR,B08,energy_primary,v1_rule_based
NOR_B09,NOR,B09,energy_primary,v1_rule_based
NOR_C10T12,NOR,C10T12,retail_consumer,v1_rule_based
NOR_C13T15,NOR,C13T15,retail_consumer,v1_rule_based
NOR_C16,NOR,C16,manufacturing_other,v1_rule_based
NOR_C17_18,NOR,C17_18,manufacturing_other,v1_rule_based
NOR_C19,NOR,C19,manufacturing_other,v1_rule_based
NOR_C20,NOR,C20,manufacturing_other,v1_rule_based
NOR_C21,NOR,C21,pharma,v1_rule_based
NOR_C22,NOR,C22,manufacturing_other,v1_rule_based
NOR_C23,NOR,C23,manufacturing_other,v1_rule_based
NOR_C24A,NOR,C24A,steel_aluminum,v1_rule_based
NOR_C24B,NOR,C24B,steel_aluminum,v1_rule_based
NOR_C25,NOR,C25,steel_aluminum,v1_rule_based
NOR_C26,NOR,C26,manufacturing_other,v1_rule_based
NOR_C27,NOR,C27,manufacturing_other,v1_rule_based
NOR_C28,NOR,C28,manufacturing_other,v1_rule_based
NOR_C29,NOR,C29,manufacturing_other,v1_rule_based
NOR_C301,NOR,C301,manufacturing_other,v1_rule_based
NOR_C302T309,NOR,C302T309,manufacturing_other,v1_rule_based
NOR_C31T33,NOR,C31T33,retail_consumer,v1_rule_based
NOR_D,NOR,D,energy_primary,v1_rule_based
NOR_E,NOR,E,energy_primary,v1_rule_based
NOR_F,NOR,F,services_other,v1_rule_based
NOR_G,NOR,G,retail_consumer,v1_rule_based
NOR_H49,NOR,H49,services_other,v1_rule_based
NOR_H50,NOR,H50,services_other,v1_rule_based
NOR_H51,NOR,H51,services_other,v1_rule_based
NOR_H52,NOR,H52,services_other,v1_rule_based
NOR_H53,NOR,H53,services_other,v1_rule_based
NOR_I,NOR,I,retail_consumer,v1_rule_based
NOR_J58T60,NOR,J58T60,services_other,v1_rule_based
NOR_J61,NOR,J61,services_other,v1_rule_based
NOR_J62_63,NOR,J62_63,services_other,v1_rule_based
NOR_K,NOR,K,services_other,v1_rule_based
NOR_L,NOR,L,services_other,v1_rule_based
NOR_M,NOR,M,services_other,v1_rule_based
NOR_N,NOR,N,services_other,v1_rule_based
NOR_O,NOR,O,services_other,v1_rule_based
NOR_P,NOR,P,services_other,v1_rule_based
NOR_Q,NOR,Q,services_other,v1_rule_based
NOR_R,NOR,R,services_other,v1_rule_based
NOR_S,NOR,S,services_other,v1_rule_based
NOR_T,NOR,T,services_other,v1_rule_based
NZL_A01,NZL,A01,energy_primary,v1_rule_based
NZL_A02,NZL,A02,energy_primary,v1_rule_based
NZL_A03,NZL,A03,energy_primary,v1_rule_based
NZL_B05,NZL,B05,energy_primary,v1_rule_based
NZL_B06,NZL,B06,energy_primary,v1_rule_based
NZL_B07,NZL,B07,energy_primary,v1_rule_based
NZL_B08,NZL,B08,energy_primary,v1_rule_based
NZL_B09,NZL,B09,energy_primary,v1_rule_based
NZL_C10T12,NZL,C10T12,retail_consumer,v1_rule_based
NZL_C13T15,NZL,C13T15,retail_consumer,v1_rule_based
NZL_C16,NZL,C16,manufacturing_other,v1_rule_based
NZL_C17_18,NZL,C17_18,manufacturing_other,v1_rule_based
NZL_C19,NZL,C19,manufacturing_other,v1_rule_based
NZL_C20,NZL,C20,manufacturing_other,v1_rule_based
NZL_C21,NZL,C21,pharma,v1_rule_based
NZL_C22,NZL,C22,manufacturing_other,v1_rule_based
NZL_C23,NZL,C23,manufacturing_other,v1_rule_based
NZL_C24A,NZL,C24A,steel_aluminum,v1_rule_based
NZL_C24B,NZL,C24B,steel_aluminum,v1_rule_based
NZL_C25,NZL,C25,steel_aluminum,v1_rule_based
NZL_C26,NZL,C26,manufacturing_other,v1_rule_based
NZL_C27,NZL,C27,manufacturing_other,v1_rule_based
NZL_C28,NZL,C28,manufacturing_other,v1_rule_based
NZL_C29,NZL,C29,manufacturing_other,v1_rule_based
NZL_C301,NZL,C301,manufacturing_other,v1_rule_based
NZL_C302T309,NZL,C302T309,manufacturing_other,v1_rule_based
NZL_C31T33,NZL,C31T33,retail_consumer,v1_rule_based
NZL_D,NZL,D,energy_primary,v1_rule_based
NZL_E,NZL,E,energy_primary,v1_rule_based
NZL_F,NZL,F,services_other,v1_rule_based
NZL_G,NZL,G,retail_consumer,v1_rule_based
NZL_H49,NZL,H49,services_other,v1_rule_based
NZL_H50,NZL,H50,services_other,v1_rule_based
NZL_H51,NZL,H51,services_other,v1_rule_based
NZL_H52,NZL,H52,services_other,v1_rule_based
NZL_H53,NZL,H53,services_other,v1_rule_based
NZL_I,NZL,I,retail_consumer,v1_rule_based
NZL_J58T60,NZL,J58T60,services_other,v1_rule_based
NZL_J61,NZL,J61,services_other,v1_rule_based
NZL_J62_63,NZL,J62_63,services_other,v1_rule_based
NZL_K,NZL,K,services_other,v1_rule_based
NZL_L,NZL,L,services_other,v1_rule_based
NZL_M,NZL,M,services_other,v1_rule_based
NZL_N,NZL,N,services_other,v1_rule_based
NZL_O,NZL,O,services_other,v1_rule_based
NZL_P,NZL,P,services_other,v1_rule_based
NZL_Q,NZL,Q,services_other,v1_rule_based
NZL_R,NZL,R,services_other,v1_rule_based
NZL_S,NZL,S,services_other,v1_rule_based
NZL_T,NZL,T,services_other,v1_rule_based
PAK_A01,PAK,A01,energy_primary,v1_rule_based
PAK_A02,PAK,A02,energy_primary,v1_rule_based
PAK_A03,PAK,A03,energy_primary,v1_rule_based
PAK_B05,PAK,B05,energy_primary,v1_rule_based
PAK_B06,PAK,B06,energy_primary,v1_rule_based
PAK_B07,PAK,B07,energy_primary,v1_rule_based
PAK_B08,PAK,B08,energy_primary,v1_rule_based
PAK_B09,PAK,B09,energy_primary,v1_rule_based
PAK_C10T12,PAK,C10T12,retail_consumer,v1_rule_based
PAK_C13T15,PAK,C13T15,retail_consumer,v1_rule_based
PAK_C16,PAK,C16,manufacturing_other,v1_rule_based
PAK_C17_18,PAK,C17_18,manufacturing_other,v1_rule_based
PAK_C19,PAK,C19,manufacturing_other,v1_rule_based
PAK_C20,PAK,C20,manufacturing_other,v1_rule_based
PAK_C21,PAK,C21,pharma,v1_rule_based
PAK_C22,PAK,C22,manufacturing_other,v1_rule_based
PAK_C23,PAK,C23,manufacturing_other,v1_rule_based
PAK_C24A,PAK,C24A,steel_aluminum,v1_rule_based
PAK_C24B,PAK,C24B,steel_aluminum,v1_rule_based
PAK_C25,PAK,C25,steel_aluminum,v1_rule_based
PAK_C26,PAK,C26,manufacturing_other,v1_rule_based
PAK_C27,PAK,C27,manufacturing_other,v1_rule_based
PAK_C28,PAK,C28,manufacturing_other,v1_rule_based
PAK_C29,PAK,C29,manufacturing_other,v1_rule_based
PAK_C301,PAK,C301,manufacturing_other,v1_rule_based
PAK_C302T309,PAK,C302T309,manufacturing_other,v1_rule_based
PAK_C31T33,PAK,C31T33,retail_consumer,v1_rule_based
PAK_D,PAK,D,energy_primary,v1_rule_based
PAK_E,PAK,E,energy_primary,v1_rule_based
PAK_F,PAK,F,services_other,v1_rule_based
PAK_G,PAK,G,retail_consumer,v1_rule_based
PAK_H49,PAK,H49,services_other,v1_rule_based
PAK_H50,PAK,H50,services_other,v1_rule_based
PAK_H51,PAK,H51,services_other,v1_rule_based
PAK_H52,PAK,H52,services_other,v1_rule_based
PAK_H53,PAK,H53,services_other,v1_rule_based
PAK_I,PAK,I,retail_consumer,v1_rule_based
PAK_J58T60,PAK,J58T60,services_other,v1_rule_based
PAK_J61,PAK,J61,services_other,v1_rule_based
PAK_J62_63,PAK,J62_63,services_other,v1_rule_based
PAK_K,PAK,K,services_other,v1_rule_based
PAK_L,PAK,L,services_other,v1_rule_based
PAK_M,PAK,M,services_other,v1_rule_based
PAK_N,PAK,N,services_other,v1_rule_based
PAK_O,PAK,O,services_other,v1_rule_based
PAK_P,PAK,P,services_other,v1_rule_based
PAK_Q,PAK,Q,services_other,v1_rule_based
PAK_R,PAK,R,services_other,v1_rule_based
PAK_S,PAK,S,services_other,v1_rule_based
PAK_T,PAK,T,services_other,v1_rule_based
PER_A01,PER,A01,energy_primary,v1_rule_based
PER_A02,PER,A02,energy_primary,v1_rule_based
PER_A03,PER,A03,energy_primary,v1_rule_based
PER_B05,PER,B05,energy_primary,v1_rule_based
PER_B06,PER,B06,energy_primary,v1_rule_based
PER_B07,PER,B07,energy_primary,v1_rule_based
PER_B08,PER,B08,energy_primary,v1_rule_based
PER_B09,PER,B09,energy_primary,v1_rule_based
PER_C10T12,PER,C10T12,retail_consumer,v1_rule_based
PER_C13T15,PER,C13T15,retail_consumer,v1_rule_based
PER_C16,PER,C16,manufacturing_other,v1_rule_based
PER_C17_18,PER,C17_18,manufacturing_other,v1_rule_based
PER_C19,PER,C19,manufacturing_other,v1_rule_based
PER_C20,PER,C20,manufacturing_other,v1_rule_based
PER_C21,PER,C21,pharma,v1_rule_based
PER_C22,PER,C22,manufacturing_other,v1_rule_based
PER_C23,PER,C23,manufacturing_other,v1_rule_based
PER_C24A,PER,C24A,steel_aluminum,v1_rule_based
PER_C24B,PER,C24B,steel_aluminum,v1_rule_based
PER_C25,PER,C25,steel_aluminum,v1_rule_based
PER_C26,PER,C26,manufacturing_other,v1_rule_based
PER_C27,PER,C27,manufacturing_other,v1_rule_based
PER_C28,PER,C28,manufacturing_other,v1_rule_based
PER_C29,PER,C29,manufacturing_other,v1_rule_based
PER_C301,PER,C301,manufacturing_other,v1_rule_based
PER_C302T309,PER,C302T309,manufacturing_other,v1_rule_based
PER_C31T33,PER,C31T33,retail_consumer,v1_rule_based
PER_D,PER,D,energy_primary,v1_rule_based
PER_E,PER,E,energy_primary,v1_rule_based
PER_F,PER,F,services_other,v1_rule_based
PER_G,PER,G,retail_consumer,v1_rule_based
PER_H49,PER,H49,services_other,v1_rule_based
PER_H50,PER,H50,services_other,v1_rule_based
PER_H51,PER,H51,services_other,v1_rule_based
PER_H52,PER,H52,services_other,v1_rule_based
PER_H53,PER,H53,services_other,v1_rule_based
PER_I,PER,I,retail_consumer,v1_rule_based
PER_J58T60,PER,J58T60,services_other,v1_rule_based
PER_J61,PER,J61,services_other,v1_rule_based
PER_J62_63,PER,J62_63,services_other,v1_rule_based
PER_K,PER,K,services_other,v1_rule_based
PER_L,PER,L,services_other,v1_rule_based
PER_M,PER,M,services_other,v1_rule_based
PER_N,PER,N,services_other,v1_rule_based
PER_O,PER,O,services_other,v1_rule_based
PER_P,PER,P,services_other,v1_rule_based
PER_Q,PER,Q,services_other,v1_rule_based
PER_R,PER,R,services_other,v1_rule_based
PER_S,PER,S,services_other,v1_rule_based
PER_T,PER,T,services_other,v1_rule_based
PHL_A01,PHL,A01,energy_primary,v1_rule_based
PHL_A02,PHL,A02,energy_primary,v1_rule_based
PHL_A03,PHL,A03,energy_primary,v1_rule_based
PHL_B05,PHL,B05,energy_primary,v1_rule_based
PHL_B06,PHL,B06,energy_primary,v1_rule_based
PHL_B07,PHL,B07,energy_primary,v1_rule_based
PHL_B08,PHL,B08,energy_primary,v1_rule_based
PHL_B09,PHL,B09,energy_primary,v1_rule_based
PHL_C10T12,PHL,C10T12,retail_consumer,v1_rule_based
PHL_C13T15,PHL,C13T15,retail_consumer,v1_rule_based
PHL_C16,PHL,C16,manufacturing_other,v1_rule_based
PHL_C17_18,PHL,C17_18,manufacturing_other,v1_rule_based
PHL_C19,PHL,C19,manufacturing_other,v1_rule_based
PHL_C20,PHL,C20,manufacturing_other,v1_rule_based
PHL_C21,PHL,C21,pharma,v1_rule_based
PHL_C22,PHL,C22,manufacturing_other,v1_rule_based
PHL_C23,PHL,C23,manufacturing_other,v1_rule_based
PHL_C24A,PHL,C24A,steel_aluminum,v1_rule_based
PHL_C24B,PHL,C24B,steel_aluminum,v1_rule_based
